"season_start_year","comp_url","country","n_pais","team_urls"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-ohiggins/startseite/verein/11470/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/coquimbo-unido/startseite/verein/11004/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-nublense/startseite/verein/14723/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/club-deportes-iquique/startseite/verein/18076/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/deportes-la-serena/startseite/verein/5747/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-cobresal/startseite/verein/17482/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/union-la-calera/startseite/verein/20514/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/club-de-deportes-limache/startseite/verein/26697/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/independiente-del-valle/startseite/verein/19309/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/barcelona-sc-guayaquil/startseite/verein/3523/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/ldu-quito/startseite/verein/9855/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/sd-aucas/startseite/verein/6362/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/orense-sc/startseite/verein/36020/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/mushuc-runa-sc/startseite/verein/25576/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/cs-emelec/startseite/verein/4561/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/cd-el-nacional/startseite/verein/1143/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/tecnico-universitario/startseite/verein/19104/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/delfin-sc/startseite/verein/19304/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/cd-universidad-catolica/startseite/verein/17584/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/cd-macara/startseite/verein/17426/saison_id/2024"
2024,"https://www.transfermarkt.com/ligapro-serie-a/startseite/wettbewerb/EC1N","Ecuador",NA,"https://www.transfermarkt.com/libertad-fc/startseite/verein/87068/saison_id/2024"
